"uid","domainID","siteID","namedLocation","laboratoryName","collectDate","processedDate","genomicsSampleID","deprecatedVialID","dnaSampleID","internalLabID","sequenceAnalysisType","testMethod","sampleMaterial","sampleMass","nucleicAcidConcentration","nucleicAcidQuantMethod","nucleicAcidPurity","dnaPooledStatus","qaqcStatus","dnaProcessedBy","remarks","dataQF","publicationDate"
"d3981196-d4bf-4dd4-bd6f-17a39e5975a2","D01","HARV","HARV_001.basePlot.bgc","Battelle Applied Genomics","2018-07-10 19:59:00","2019-01-14","HARV_001-O-20180710-COMP",NA,"HARV_001-O-20180710-COMP-DNA1","18S_05_0391","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,37,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"436cc171-dc67-4b4a-a13b-a15fbb09504c","D01","HARV","HARV_001.basePlot.bgc","Battelle Applied Genomics","2018-07-10 20:13:00","2019-01-14","HARV_001-M-20180710-COMP",NA,"HARV_001-M-20180710-COMP-DNA1","18S_05_0390","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0.1,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"87d4fbf5-0318-4eab-af75-931d1f82ac4f","D01","HARV","HARV_002.basePlot.bgc","Battelle Applied Genomics","2018-07-11 14:37:00","2019-01-14","HARV_002-O-20180711-COMP",NA,"HARV_002-O-20180711-COMP-DNA1","18S_05_0393","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,86,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"02676429-7cb3-4a98-a7f7-d1cd91d214ad","D01","HARV","HARV_002.basePlot.bgc","Battelle Applied Genomics","2018-07-11 14:57:00","2019-01-14","HARV_002-M-20180711-COMP",NA,"HARV_002-M-20180711-COMP-DNA1","18S_05_0392","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,10,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"11580e45-2335-4eea-acee-19a849f7aece","D01","HARV","HARV_005.basePlot.bgc","Battelle Applied Genomics","2018-07-11 18:06:00","2019-01-14","HARV_005-O-20180711-COMP",NA,"HARV_005-O-20180711-COMP-DNA1","18S_05_0397","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,30,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"395d7566-9dcf-4594-ad90-753b41237839","D01","HARV","HARV_005.basePlot.bgc","Battelle Applied Genomics","2018-07-11 18:14:00","2019-01-14","HARV_005-M-20180711-COMP",NA,"HARV_005-M-20180711-COMP-DNA1","18S_05_0396","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"c87b72f2-c241-496f-ac9b-016634232c68","D01","HARV","HARV_013.basePlot.bgc","Battelle Applied Genomics","2018-07-12 14:51:00","2019-01-14","HARV_013-O-20180712-COMP",NA,"HARV_013-O-20180712-COMP-DNA1","18S_05_0399","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,49,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"7564bfbb-7cf6-4004-820e-b4643844aa0d","D01","HARV","HARV_013.basePlot.bgc","Battelle Applied Genomics","2018-07-12 15:05:00","2019-01-14","HARV_013-M-20180712-COMP",NA,"HARV_013-M-20180712-COMP-DNA1","18S_05_0398","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,29,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"a07044c6-f707-4120-94c0-f344854bb15f","D01","HARV","HARV_021.basePlot.bgc","Battelle Applied Genomics","2018-07-12 19:15:00","2019-01-14","HARV_021-O-20180712-COMP",NA,"HARV_021-O-20180712-COMP-DNA1","18S_05_0401","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,21,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"4221649f-b976-4b36-8b4c-c3afd7a00cd5","D01","HARV","HARV_021.basePlot.bgc","Battelle Applied Genomics","2018-07-12 19:25:00","2019-01-14","HARV_021-M-20180712-COMP",NA,"HARV_021-M-20180712-COMP-DNA1","18S_05_0400","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,23,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20200602T133505Z"
"94c38e87-3748-43dc-8c71-4431f418e9bf","D02","BLAN","BLAN_002.basePlot.bgc","Battelle Applied Genomics","2017-07-13 12:10:00","2018-01-05","BLAN_002-M-20170713-COMP",NA,"BLAN_002-M-20170713-COMP-DNA1","BMI_Plate28WellF7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,33,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"6b692875-4d15-41e1-af65-9bc85d022862","D02","BLAN","BLAN_004.basePlot.bgc","Battelle Applied Genomics","2017-07-13 13:20:00","2018-01-05","BLAN_004-M-20170713-COMP",NA,"BLAN_004-M-20170713-COMP-DNA1","BMI_Plate28WellF9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"f2124bcb-e342-4f6a-ac8c-db2da1df6e63","D02","BLAN","BLAN_003.basePlot.bgc","Battelle Applied Genomics","2017-07-13 14:19:00","2018-01-05","BLAN_003-M-20170713-COMP",NA,"BLAN_003-M-20170713-COMP-DNA1","BMI_Plate28WellF8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"d31edf52-72bd-432b-bca1-3c797f237826","D02","BLAN","BLAN_001.basePlot.bgc","Battelle Applied Genomics","2017-07-13 15:43:00","2018-01-05","BLAN_001-M-20170713-COMP",NA,"BLAN_001-M-20170713-COMP-DNA1","BMI_Plate28WellF6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,96,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"9963345c-4d5e-4456-bb36-84fae27fc5a3","D02","BLAN","BLAN_007.basePlot.bgc","Battelle Applied Genomics","2017-07-13 17:23:00","2018-01-05","BLAN_007-M-20170713-COMP",NA,"BLAN_007-M-20170713-COMP-DNA1","BMI_Plate28WellF11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,70,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"f1458ce9-2ce0-4c44-865e-80d8bea63508","D02","BLAN","BLAN_005.basePlot.bgc","Battelle Applied Genomics","2017-07-13 18:44:00","2018-01-05","BLAN_005-M-20170713-COMP",NA,"BLAN_005-M-20170713-COMP-DNA1","BMI_Plate28WellF10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"f2038993-16f4-4c9e-98ae-8f45292b8fdd","D02","BLAN","BLAN_038.basePlot.bgc","Battelle Applied Genomics","2017-07-14 11:41:00","2018-01-05","BLAN_038-M-20170714-COMP",NA,"BLAN_038-M-20170714-COMP-DNA1","BMI_Plate28WellG3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,18,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"91dbbdb8-53cc-411d-a390-fa67ba552278","D02","BLAN","BLAN_033.basePlot.bgc","Battelle Applied Genomics","2017-07-14 12:31:00","2018-01-05","BLAN_033-M-20170714-COMP",NA,"BLAN_033-M-20170714-COMP-DNA1","BMI_Plate28WellG2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"d180a3dd-8302-4970-b517-ec88cffd9d73","D02","BLAN","BLAN_031.basePlot.bgc","Battelle Applied Genomics","2017-07-14 13:16:00","2018-01-05","BLAN_031-M-20170714-COMP",NA,"BLAN_031-M-20170714-COMP-DNA1","BMI_Plate28WellF12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,8.1,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"c0b7f6c8-ccb4-45f6-aa07-15f6fb41185a","D02","BLAN","BLAN_032.basePlot.bgc","Battelle Applied Genomics","2017-07-14 14:30:00","2018-01-05","BLAN_032-M-20170714-COMP",NA,"BLAN_032-M-20170714-COMP-DNA1","BMI_Plate28WellG1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,17,"Quantus",NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T212124Z"
"76d313c9-1caf-43af-82eb-687770ce3732","D02","SCBI","SCBI_012.basePlot.bgc","Battelle Applied Genomics","2014-06-18 11:46:00","2017-06-09","SCBI_012-M-2-33-20140618-GEN",NA,"SCBI_012-M-2-33-20140618-GEN-DNA2","BMI_Plate8WellH3","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,23,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"4044a002-8af5-4fb0-acb0-89d2847cd6cd","D02","SCBI","SCBI_012.basePlot.bgc","Battelle Applied Genomics","2014-06-18 12:21:00","2017-06-09","SCBI_012-M-15-33-20140618-GEN",NA,"SCBI_012-M-15-33-20140618-GEN-DNA2","BMI_Plate8WellC8","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"986ecd3f-638a-458e-a905-c94af018b46f","D02","SCBI","SCBI_012.basePlot.bgc","Battelle Applied Genomics","2014-06-18 12:45:00","2017-06-09","SCBI_012-M-21-39-20140618-GEN",NA,"SCBI_012-M-21-39-20140618-GEN-DNA2","BMI_Plate8WellC7","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"db4139af-0ac2-4a9c-a0b0-6bafcb269cae","D02","SCBI","SCBI_006.basePlot.bgc","Battelle Applied Genomics","2014-06-18 13:45:00","2017-06-09","SCBI_006-M-9-11-20140618-GEN",NA,"SCBI_006-M-9-11-20140618-GEN-DNA2","BMI_Plate8WellE7","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,12,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"66b80400-faf1-4cf4-bb02-57031f8dbe5e","D02","SCBI","SCBI_006.basePlot.bgc","Battelle Applied Genomics","2014-06-18 14:09:00","2017-06-09","SCBI_006-M-17-9-20140618-GEN",NA,"SCBI_006-M-17-9-20140618-GEN-DNA2","BMI_Plate8WellH10","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,21,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"a8e5cc44-bfe9-40b4-b300-ef43809d2450","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-06-18 18:50:00","2017-06-09","SCBI_002-M-26-3-20140618-GEN",NA,"SCBI_002-M-26-3-20140618-GEN-DNA2","BMI_Plate8WellE9","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,21,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"e67f7e37-3181-4a95-a828-7b1bb2407d32","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-06-18 19:10:00","2017-06-09","SCBI_002-M-29-2-20140618-GEN",NA,"SCBI_002-M-29-2-20140618-GEN-DNA2","BMI_Plate8WellC4","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,28,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"90f36bc6-e708-4617-9d90-5e32720f1346","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-06-18 19:30:00","2017-06-09","SCBI_002-M-17-34-20140618-GEN",NA,"SCBI_002-M-17-34-20140618-GEN-DNA2","BMI_Plate8WellC6","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"d38de958-a3db-42b8-a9c2-daf1f5deade3","D02","SCBI","SCBI_003.basePlot.bgc","Battelle Applied Genomics","2014-06-18 20:30:00","2017-06-09","SCBI_003-M-13-6-20140618-GEN",NA,"SCBI_003-M-13-6-20140618-GEN-DNA2","BMI_Plate8WellB12","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,27,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"96d75b9e-2aeb-476e-8960-b44e15f2cb97","D02","SCBI","SCBI_003.basePlot.bgc","Battelle Applied Genomics","2014-06-18 21:15:00","2017-06-09","SCBI_003-M-35-24-20140618-GEN",NA,"SCBI_003-M-35-24-20140618-GEN-DNA2","BMI_Plate8WellD4","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,71,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T041625Z"
"11239adf-0926-4407-874f-557a3d5770f3","D02","SCBI","SCBI_006.basePlot.bgc","Battelle Applied Genomics","2014-07-15 14:02:00","2017-08-12","SCBI_006-M-3-26-20140715-GEN",NA,"SCBI_006-M-3-26-20140715-GEN-DNA2","BMI_Plate13WellE10","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,34,NA,NA,"N","Pass","RVyJ5B/Sf3AmO91BPbrEqQ==",NA,NA,"20201217T042835Z"
"974c10ef-82bf-403c-9391-89a81df2a503","D02","SCBI","SCBI_003.basePlot.bgc","Battelle Applied Genomics","2014-07-15 14:45:00","2017-08-11","SCBI_003-M-11-0-20140715-GEN",NA,"SCBI_003-M-11-0-20140715-GEN-DNA2","BMI_Plate13WellC3","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,38,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042835Z"
"55b985dd-4cbf-4630-bd45-903bf566aad4","D02","SCBI","SCBI_003.basePlot.bgc","Battelle Applied Genomics","2014-07-15 15:00:00","2017-08-12","SCBI_003-M-30-5-20140715-GEN",NA,"SCBI_003-M-30-5-20140715-GEN-DNA2","BMI_Plate13WellF7","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042835Z"
"b7d0b599-78fb-4467-a976-05f595f37456","D02","SCBI","SCBI_003.basePlot.bgc","Battelle Applied Genomics","2014-07-15 16:00:00","2017-08-12","SCBI_003-M-27-36-20140715-GEN",NA,"SCBI_003-M-27-36-20140715-GEN-DNA2","BMI_Plate13WellF1","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,18,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042835Z"
"585d6d47-0b00-4a66-bbb4-8b038b3fa73a","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-07-15 16:01:00","2017-08-11","SCBI_002-M-7-5-20140715-GEN",NA,"SCBI_002-M-7-5-20140715-GEN-DNA2","BMI_Plate13WellD7","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,20,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042835Z"
"df034405-0769-42cf-b903-d404a1b0e0ac","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-07-15 16:27:00","2017-08-11","SCBI_002-M-9-17-20140715-GEN",NA,"SCBI_002-M-9-17-20140715-GEN-DNA2","BMI_Plate13WellD8","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,40,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042835Z"
"90a20e50-0845-4426-964c-fead9bf6f909","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-08-25 12:53:00","2017-06-12","SCBI_002-M-7-0-20140825-GEN",NA,"SCBI_002-M-7-0-20140825-GEN-DNA1","BMI_Plate7WellD2","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,35,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"7bcc249d-363f-46a9-a6cf-30d02439a624","D02","SCBI","SCBI_045.basePlot.bgc","Battelle Applied Genomics","2014-08-25 13:43:00","2017-06-12","SCBI_045-M-23-30-20140825-GEN",NA,"SCBI_045-M-23-30-20140825-GEN-DNA2","BMI_Plate7WellB3","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"beb8faa5-d839-4d0b-8bd3-a6819d353eeb","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-08-25 13:50:00","2017-06-12","SCBI_002-M-30-37-20140825-GEN",NA,"SCBI_002-M-30-37-20140825-GEN-DNA1","BMI_Plate7WellD11","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,68,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"a92ccdfb-6539-40e7-961b-493bf17b42f9","D02","SCBI","SCBI_002.basePlot.bgc","Battelle Applied Genomics","2014-08-25 14:20:00","2017-06-12","SCBI_002-M-22-32-20140825-GEN",NA,"SCBI_002-M-22-32-20140825-GEN-DNA1","BMI_Plate7WellB1","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,42,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"eaaae3d6-9274-4d25-b955-9a69a8d06d59","D02","SCBI","SCBI_004.basePlot.bgc","Battelle Applied Genomics","2014-08-25 15:30:00","2017-06-12","SCBI_004-M-3-5-20140825-GEN",NA,"SCBI_004-M-3-5-20140825-GEN-DNA1","BMI_Plate7WellB8","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,27,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"dde3f3f0-a576-4233-b9e7-828525cbead5","D02","SCBI","SCBI_004.basePlot.bgc","Battelle Applied Genomics","2014-08-25 16:10:00","2017-06-12","SCBI_004-M-33-2-20140825-GEN",NA,"SCBI_004-M-33-2-20140825-GEN-DNA1","BMI_Plate7WellF12","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"03f6748e-34c8-4f8d-8b5d-7b44aff09bf1","D02","SCBI","SCBI_046.basePlot.bgc","Battelle Applied Genomics","2014-08-25 16:17:00","2017-06-12","SCBI_046-M-19-30-20140825-GEN",NA,"SCBI_046-M-19-30-20140825-GEN-DNA1","BMI_Plate7WellF4","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,28,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"c3375856-08d4-421b-bb8c-473c4fea647d","D02","SCBI","SCBI_004.basePlot.bgc","Battelle Applied Genomics","2014-08-25 16:40:00","2017-06-12","SCBI_004-M-24-40-20140825-GEN",NA,"SCBI_004-M-24-40-20140825-GEN-DNA1","BMI_Plate7WellC4","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,36,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"cd3f096a-50d4-4bff-9b0b-1c3d55086b70","D02","SCBI","SCBI_046.basePlot.bgc","Battelle Applied Genomics","2014-08-25 17:07:00","2017-06-12","SCBI_046-M-31-3-20140825-GEN",NA,"SCBI_046-M-31-3-20140825-GEN-DNA1","BMI_Plate7WellE2","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,37,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"a7b6754b-38ce-4129-ba40-eff24ca3d8a4","D02","SCBI","SCBI_046.basePlot.bgc","Battelle Applied Genomics","2014-08-25 17:55:00","2017-06-12","SCBI_046-M-23-9-20140825-GEN",NA,"SCBI_046-M-23-9-20140825-GEN-DNA1","BMI_Plate7WellE4","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,28,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"b8461631-d30f-4844-9bb9-b07644423281","D02","SCBI","SCBI_012.basePlot.bgc","Battelle Applied Genomics","2014-08-25 18:38:00","2017-06-12","SCBI_012-M-0-30-20140825-GEN",NA,"SCBI_012-M-0-30-20140825-GEN-DNA2","BMI_Plate7WellB5","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"bf5c0b16-b961-4566-a745-506310adfff6","D02","SCBI","SCBI_012.basePlot.bgc","Battelle Applied Genomics","2014-08-25 19:23:00","2017-06-12","SCBI_012-M-16-7-20140825-GEN",NA,"SCBI_012-M-16-7-20140825-GEN-DNA2","BMI_Plate7WellD3","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,29,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"0cdb5510-3400-44d1-a5a2-f1aca3a26299","D02","SCBI","SCBI_033.basePlot.bgc","Battelle Applied Genomics","2014-08-26 11:50:00","2017-06-12","SCBI_033-M-6-12-20140826-GEN",NA,"SCBI_033-M-6-12-20140826-GEN-DNA2","BMI_Plate7WellD4","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,35,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"63c63fb8-fdd6-4e80-a0fd-0fd2a8224e70","D02","SCBI","SCBI_033.basePlot.bgc","Battelle Applied Genomics","2014-08-26 12:40:00","2017-06-12","SCBI_033-M-4-38-20140826-GEN",NA,"SCBI_033-M-4-38-20140826-GEN-DNA2","BMI_Plate7WellC7","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,25,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"ba88d138-8f9a-4448-9605-7f3a2ffe8d3d","D02","SCBI","SCBI_033.basePlot.bgc","Battelle Applied Genomics","2014-08-26 13:38:00","2017-06-12","SCBI_033-M-36-16-20140826-GEN",NA,"SCBI_033-M-36-16-20140826-GEN-DNA2","BMI_Plate7WellA9","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,33,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"114cd2c6-bbbb-4b0c-870c-585c122e4f4c","D02","SCBI","SCBI_006.basePlot.bgc","Battelle Applied Genomics","2014-08-26 16:20:00","2017-06-12","SCBI_006-M-4-7-20140826-GEN",NA,"SCBI_006-M-4-7-20140826-GEN-DNA2","BMI_Plate7WellB6","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"8c7b0758-d169-484b-9381-01b097306478","D02","SCBI","SCBI_003.basePlot.bgc","Battelle Applied Genomics","2014-08-26 16:40:00","2017-06-12","SCBI_003-M-25-6-20140826-GEN",NA,"SCBI_003-M-25-6-20140826-GEN-DNA1","BMI_Plate7WellC6","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,40,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"91d7bef0-45a5-4f21-8022-3d21dc774662","D02","SCBI","SCBI_005.basePlot.bgc","Battelle Applied Genomics","2014-08-26 19:20:00","2017-06-12","SCBI_005-M-2-0-20140826-GEN",NA,"SCBI_005-M-2-0-20140826-GEN-DNA1","BMI_Plate7WellA7","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,30,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"05ff7b5c-312e-4212-afdc-35c66fd9e513","D02","SCBI","SCBI_005.basePlot.bgc","Battelle Applied Genomics","2014-08-26 19:40:00","2017-06-12","SCBI_005-M-8-11-20140826-GEN",NA,"SCBI_005-M-8-11-20140826-GEN-DNA1","BMI_Plate7WellC11","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,17,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"67938d20-1117-44f9-b531-d9aa4e5f9ced","D02","SCBI","SCBI_005.basePlot.bgc","Battelle Applied Genomics","2014-08-26 20:15:00","2017-06-12","SCBI_005-M-39-30-20140826-GEN",NA,"SCBI_005-M-39-30-20140826-GEN-DNA1","BMI_Plate7WellB11","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,24,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"2bf192e0-7fc8-47c3-b9e0-6b3571bf8396","D02","SCBI","SCBI_006.basePlot.bgc","Battelle Applied Genomics","2014-08-27 14:35:00","2017-06-12","SCBI_006-M-15-7-20140827-GEN",NA,"SCBI_006-M-15-7-20140827-GEN-DNA2","BMI_Plate7WellC3","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,14,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
"a478b579-5a9e-41e1-a82d-035a0dc7ea4c","D02","SCBI","SCBI_003.basePlot.bgc","Battelle Applied Genomics","2014-08-27 17:06:00","2017-06-12","SCBI_003-M-9-6-20140827-GEN",NA,"SCBI_003-M-9-6-20140827-GEN-DNA1","BMI_Plate7WellE9","marker gene and metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,65,NA,NA,"N","Pass","RVyJ5B/Sf3AGJZxBT+KBZA==",NA,NA,"20201217T042846Z"
